time,value
1705177851449402200,b'0'
1705177851450402300,b'0'
1705177851450402300,b'0'
1705177851451402300,b'0'
1705177851451402300,b'0'
1705177851451402300,b'0'
1705177851452402300,b'0'
1705177851452402300,b'0'
1705177851453402300,b'0'
1705177851453402300,b'0'
1705177851454402400,b'0'
1705177851454402400,b'0'
1705177851454402400,b'0'
1705177851455402300,b'0'
1705177851455402300,b'1'
1705177851456402100,b'0'
1705177851456402100,b'0'
1705177851456402100,b'0'
1705177851457402200,b'1'
1705177851457402200,b'0'
1705177851458402300,b'0'
1705177851458402300,b'0'
1705177851458402300,b'0'
1705177851459402300,b'0'
1705177851459402300,b'0'
1705177851460402300,b'0'
1705177851460402300,b'0'
1705177851460402300,b'0'
1705177851461402400,b'0'
1705177851461402400,b'0'
1705177851462402400,b'0'
1705177851462402400,b'0'
1705177851462402400,b'0'
1705177851463402300,b'0'
1705177851463402300,b'0'
1705177851464402300,b'0'
1705177851464402300,b'0'
1705177851464402300,b'0'
1705177851465403100,b'0'
1705177851465403100,b'0'
1705177851466402300,b'0'
1705177851466402300,b'0'
1705177851466402300,b'0'
1705177851467402100,b'0'
1705177851467402100,b'0'
1705177851468402200,b'0'
1705177851468402200,b'0'
1705177851469405800,b'0'
1705177851469405800,b'0'
1705177851469405800,b'0'
1705177851470407500,b'0'
1705177851470407500,b'0'
1705177851471405900,b'0'
1705177851471405900,b'0'
1705177851472405900,b'0'
1705177851472405900,b'0'
1705177851472405900,b'0'
1705177851473405600,b'0'
1705177851473405600,b'0'
1705177851474405800,b'0'
1705177851474405800,b'0'
1705177851474405800,b'0'
1705177851475405600,b'0'
1705177851475405600,b'0'
1705177851476406000,b'0'
1705177851476406000,b'0'
1705177851476406000,b'0'
1705177851477405600,b'0'
1705177851477405600,b'1'
1705177851478405800,b'1'
1705177851478405800,b'1'
1705177851478405800,b'1'
1705177851479405600,b'1'
1705177851479405600,b'1'
1705177851480406100,b'1'
1705177851480406100,b'1'
1705177851480406100,b'1'
1705177851481404100,b'1'
1705177851481404100,b'1'
1705177851482404200,b'1'
1705177851482404200,b'1'
1705177851483404000,b'1'
1705177851483404000,b'1'
1705177851483404000,b'1'
1705177851484404100,b'1'
1705177851484404100,b'0'
1705177851485404200,b'0'
1705177851485404200,b'0'
1705177851485404200,b'0'
1705177851486404100,b'0'
1705177851486404100,b'0'
1705177851487404100,b'0'
1705177851487404100,b'0'
1705177851487404100,b'0'
1705177851488404000,b'0'
1705177851488404000,b'0'
1705177851489404000,b'0'
1705177851489404000,b'0'
1705177851489404000,b'0'
1705177851490404000,b'0'
1705177851490404000,b'0'
1705177851491404200,b'0'
1705177851491404200,b'0'
1705177851492403900,b'0'
1705177851492403900,b'0'
1705177851492403900,b'0'
1705177851493404000,b'0'
1705177851493404000,b'0'
1705177851494404100,b'0'
1705177851494404100,b'1'
1705177851494404100,b'0'
1705177851495405800,b'1'
1705177851495405800,b'1'
1705177851496403900,b'1'
1705177851496403900,b'1'
1705177851496403900,b'0'
1705177851497404000,b'0'
1705177851497404000,b'0'
1705177851498404100,b'0'
1705177851498404100,b'0'
1705177851498404100,b'0'
1705177851499404000,b'0'
1705177851499404000,b'0'
1705177851500404100,b'0'
1705177851500404100,b'0'
1705177851501403900,b'0'
1705177851501403900,b'0'
1705177851501403900,b'0'
1705177851502404100,b'0'
1705177851502404100,b'0'
1705177851503404100,b'0'
1705177851503404100,b'0'
1705177851503404100,b'1'
1705177851504404000,b'1'
1705177851504404000,b'0'
1705177851505404000,b'0'
