time,value
1705330698671515200,"send_rep_3_p_14_s_100"
1705330699178919800,"send_rep_3_p_14_s_111"
1705330699703658000,"send_rep_3_p_15_s_00100101100010010110"
1705330700252847100,"send_rep_3_p_15_s_01000001011001000110000101101101"
1705330700777123300,"send_rep_3_p_15_s_100"
1705330701284911900,"send_rep_3_p_15_s_111"
1705330701809084500,"send_rep_3_p_16_s_00100101100010010110"
1705330702390920800,"send_rep_3_p_16_s_01000001011001000110000101101101"
1705330702963733900,"send_rep_3_p_16_s_100"
1705330703479783200,"send_rep_3_p_16_s_111"
1705330704017101100,"send_rep_3_p_17_s_00100101100010010110"
1705330704561312800,"send_rep_3_p_17_s_01000001011001000110000101101101"
1705330705086022000,"send_rep_3_p_17_s_100"
1705330705594116200,"send_rep_3_p_17_s_111"
1705330706122408700,"send_rep_3_p_18_s_00100101100010010110"
1705330706704154300,"send_rep_3_p_18_s_01000001011001000110000101101101"
1705330707277641100,"send_rep_3_p_18_s_100"
1705330707793125900,"send_rep_3_p_18_s_111"
1705330708326458400,"send_rep_3_p_19_s_00100101100010010110"
1705330708858605000,"send_rep_3_p_19_s_01000001011001000110000101101101"
1705330709354295800,"send_rep_3_p_19_s_100"
1705330709858247500,"send_rep_3_p_19_s_111"
1705330710382469600,"send_rep_3_p_20_s_00100101100010010110"
1705330710927242700,"send_rep_3_p_20_s_01000001011001000110000101101101"
1705330711451530000,"send_rep_3_p_20_s_100"
1705330711955422900,"send_rep_3_p_20_s_111"
1705330712479609800,"send_rep_3_p_21_s_00100101100010010110"
1705330713028529900,"send_rep_3_p_21_s_01000001011001000110000101101101"
1705330713552731400,"send_rep_3_p_21_s_100"
1705330714060822300,"send_rep_3_p_21_s_111"
1705330714589426600,"send_rep_3_p_22_s_00100101100010010110"
1705330715165719800,"send_rep_3_p_22_s_01000001011001000110000101101101"
1705330715744339700,"send_rep_3_p_22_s_100"
1705330716259957200,"send_rep_3_p_22_s_111"
1705330716792739500,"send_rep_3_p_23_s_00100101100010010110"
1705330717341626800,"send_rep_3_p_23_s_01000001011001000110000101101101"
1705330717866269800,"send_rep_3_p_23_s_100"
1705330718373400700,"send_rep_3_p_23_s_111"
1705330718898543200,"send_rep_3_p_24_s_00100101100010010110"
1705330719480122600,"send_rep_3_p_24_s_01000001011001000110000101101101"
1705330720057481900,"send_rep_3_p_24_s_100"
1705330720573436600,"send_rep_3_p_24_s_111"
1705330721106335900,"send_rep_3_p_25_s_00100101100010010110"
1705330721659134700,"send_rep_3_p_25_s_01000001011001000110000101101101"
1705330722186870900,"send_rep_3_p_25_s_100"
1705330722703888000,"send_rep_3_p_25_s_111"
1705330723231436100,"send_rep_3_p_26_s_00100101100010010110"
1705330723826123600,"send_rep_3_p_26_s_01000001011001000110000101101101"
1705330724411197000,"send_rep_3_p_26_s_100"
1705330724936248200,"send_rep_3_p_26_s_111"
1705330725480231800,"send_rep_4_p_1_s_00100101100010010110"
1705330726152659100,"send_rep_4_p_1_s_01000001011001000110000101101101"
1705330726853100000,"send_rep_4_p_1_s_100"
1705330727414203400,"send_rep_4_p_1_s_111"
1705330727995334400,"send_rep_4_p_2_s_00100101100010010110"
1705330728696554900,"send_rep_4_p_2_s_01000001011001000110000101101101"
1705330729449934200,"send_rep_4_p_2_s_100"
1705330730002864900,"send_rep_4_p_2_s_111"
1705330730571726100,"send_rep_4_p_3_s_00100101100010010110"
1705330731252455000,"send_rep_4_p_3_s_01000001011001000110000101101101"
1705330731956683500,"send_rep_4_p_3_s_100"
1705330732516898200,"send_rep_4_p_3_s_111"
1705330733094990300,"send_rep_4_p_4_s_00100101100010010110"
1705330733742731300,"send_rep_4_p_4_s_01000001011001000110000101101101"
1705330734422214500,"send_rep_4_p_4_s_100"
1705330734950825500,"send_rep_4_p_4_s_111"
1705330735499149800,"send_rep_4_p_5_s_00100101100010010110"
1705330736175947200,"send_rep_4_p_5_s_01000001011001000110000101101101"
1705330736884534500,"send_rep_4_p_5_s_100"
1705330737441360400,"send_rep_4_p_5_s_111"
1705330738018842700,"send_rep_4_p_6_s_00100101100010010110"
1705330738686928400,"send_rep_4_p_6_s_01000001011001000110000101101101"
1705330739378942300,"send_rep_4_p_6_s_100"
1705330739936347700,"send_rep_4_p_6_s_111"
1705330740517813300,"send_rep_4_p_7_s_00100101100010010110"
1705330741152829400,"send_rep_4_p_7_s_01000001011001000110000101101101"
1705330741799704700,"send_rep_4_p_7_s_100"
1705330742352709800,"send_rep_4_p_7_s_111"
1705330742922327000,"send_rep_4_p_8_s_00100101100010010110"
1705330743823351000,"send_rep_4_p_8_s_01000001011001000110000101101101"
1705330744888408500,"send_rep_4_p_8_s_100"
1705330745482388400,"send_rep_4_p_8_s_111"
1705330746088671100,"send_rep_4_p_9_s_00100101100010010110"
1705330746993613500,"send_rep_4_p_9_s_01000001011001000110000101101101"
1705330748062257300,"send_rep_4_p_9_s_100"
1705330748660314700,"send_rep_4_p_9_s_111"
1705330749267050800,"send_rep_4_p_10_s_00100101100010010110"
1705330749930322900,"send_rep_4_p_10_s_01000001011001000110000101101101"
1705330750618338600,"send_rep_4_p_10_s_100"
1705330751163272500,"send_rep_4_p_10_s_111"
1705330751729001100,"send_rep_4_p_11_s_00100101100010010110"
1705330752347015500,"send_rep_4_p_11_s_01000001011001000110000101101101"
1705330752966137400,"send_rep_4_p_11_s_100"
1705330753518852500,"send_rep_4_p_11_s_111"
1705330754088423000,"send_rep_4_p_12_s_00100101100010010110"
1705330754726750400,"send_rep_4_p_12_s_01000001011001000110000101101101"
1705330755370376000,"send_rep_4_p_12_s_100"
1705330755930813800,"send_rep_4_p_12_s_111"
1705330756508670500,"send_rep_4_p_13_s_00100101100010010110"
1705330757045109000,"send_rep_4_p_13_s_01000001011001000110000101101101"
1705330757553353700,"send_rep_4_p_13_s_100"
1705330758057342600,"send_rep_4_p_13_s_111"
1705330758581808500,"send_rep_4_p_14_s_00100101100010010110"
1705330759138627900,"send_rep_4_p_14_s_01000001011001000110000101101101"
1705330759679434600,"send_rep_4_p_14_s_100"
1705330760187425200,"send_rep_4_p_14_s_111"
1705330760711736200,"send_rep_4_p_15_s_00100101100010010110"
1705330761273010500,"send_rep_4_p_15_s_01000001011001000110000101101101"
1705330761813290200,"send_rep_4_p_15_s_100"
1705330762325381100,"send_rep_4_p_15_s_111"
1705330762853234700,"send_rep_4_p_16_s_00100101100010010110"
1705330763455634900,"send_rep_4_p_16_s_01000001011001000110000101101101"
1705330764066685300,"send_rep_4_p_16_s_100"
1705330764590790000,"send_rep_4_p_16_s_111"
1705330765127555500,"send_rep_4_p_17_s_00100101100010010110"
1705330765688360800,"send_rep_4_p_17_s_01000001011001000110000101101101"
1705330766228028300,"send_rep_4_p_17_s_100"
1705330766740911000,"send_rep_4_p_17_s_111"
1705330767268607100,"send_rep_4_p_18_s_00100101100010010110"
1705330767870471800,"send_rep_4_p_18_s_01000001011001000110000101101101"
1705330768482321900,"send_rep_4_p_18_s_100"
1705330769002347900,"send_rep_4_p_18_s_111"
1705330769542883700,"send_rep_4_p_19_s_00100101100010010110"
1705330770079451900,"send_rep_4_p_19_s_01000001011001000110000101101101"
1705330770587381800,"send_rep_4_p_19_s_100"
1705330771090828600,"send_rep_4_p_19_s_111"
1705330771611350000,"send_rep_4_p_20_s_00100101100010010110"
1705330772168623100,"send_rep_4_p_20_s_01000001011001000110000101101101"
1705330772709581200,"send_rep_4_p_20_s_100"
1705330773217421200,"send_rep_4_p_20_s_111"
1705330773745742500,"send_rep_4_p_21_s_00100101100010010110"
1705330774306133000,"send_rep_4_p_21_s_01000001011001000110000101101101"
1705330774847520100,"send_rep_4_p_21_s_100"
1705330775359209600,"send_rep_4_p_21_s_111"
1705330775887086700,"send_rep_4_p_22_s_00100101100010010110"
1705330776490177600,"send_rep_4_p_22_s_01000001011001000110000101101101"
1705330777100315200,"send_rep_4_p_22_s_100"
