time,value
1705330813406721200,"rec_dec_153750_bin_00100101100010010110_p_10"
1705330813480717600,"rec_dec_153750_bin_00100101100010010110_p_10"
1705330814144764000,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705330814250719500,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_10"
1705330814791720800,"rec_dec_4_bin_100_p_10"
1705330814816717000,"rec_dec_4_bin_100_p_10"
1705330815348721800,"rec_dec_7_bin_111_p_10"
1705330815373718000,"rec_dec_7_bin_111_p_10"
1705330815959508700,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330816012510100,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330816631509300,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330816704510900,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330817229513700,"rec_dec_4_bin_100_p_11"
1705330817253513500,"rec_dec_4_bin_100_p_11"
1705330817819259600,"rec_dec_7_bin_111_p_11"
1705330818416894100,"rec_dec_153750_bin_00100101100010010110_p_11"
1705330819117259800,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330819203259100,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_11"
1705330819740261600,"rec_dec_4_bin_100_p_11"
1705330819769259600,"rec_dec_4_bin_100_p_11"
1705330820297259100,"rec_dec_7_bin_111_p_11"
1705330820330258900,"rec_dec_7_bin_111_p_11"
1705330820358260200,"rec_dec_7_bin_111_p_11"
1705330852159277400,"rec_dec_153750_bin_00100101100010010110_p_1"
1705330852237250200,"rec_dec_153750_bin_00100101100010010110_p_1"
1705330852949287300,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_1"
1705330853064240200,"rec_dec_1097097581_bin_01000001011001000110000101101101_p_1"
1705330853666289000,"rec_dec_4_bin_100_p_1"
1705330853699284200,"rec_dec_4_bin_100_p_1"
1705330854260240100,"rec_dec_7_bin_111_p_1"
1705330854293283900,"rec_dec_7_bin_111_p_1"
1705330854940651700,"rec_dec_153750_bin_00100101100010010110_p_2"
