time,value
1705346823024447400,rec_dec_153750_bin_00100101100010010110_p_2
1705346823119557000,rec_dec_153750_bin_00100101100010010110_p_2
1705346823872826200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705346824015950600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705346824155850300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_2
1705346824786197000,rec_dec_4_bin_100_p_2
1705346824811460500,rec_dec_4_bin_100_p_2
1705346824835330700,rec_dec_4_bin_100_p_2
1705346825405367800,rec_dec_7_bin_111_p_2
1705346825430194600,rec_dec_7_bin_111_p_2
1705346825454709200,rec_dec_7_bin_111_p_2
1705346826072401500,rec_dec_153750_bin_00100101100010010110_p_3
1705346826155195100,rec_dec_153750_bin_00100101100010010110_p_5
1705346826236276700,rec_dec_153750_bin_00100101100010010110_p_5
1705346826953985400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346827072461100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346827190334800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346827801827000,rec_dec_4_bin_100_p_3
1705346827830507500,rec_dec_4_bin_100_p_3
1705346827858824000,rec_dec_4_bin_100_p_3
1705346828420402900,rec_dec_7_bin_111_p_3
1705346828448204700,rec_dec_7_bin_111_p_3
1705346828477187300,rec_dec_7_bin_111_p_5
1705346831922549800,rec_dec_153750_bin_00100101100010010110_p_5
1705346831999499700,rec_dec_153750_bin_00100101100010010110_p_5
1705346832081498900,rec_dec_153750_bin_00100101100010010110_p_5
1705346832798796500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346832917959000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346833036159500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5
1705346833659783100,rec_dec_4_bin_100_p_5
1705346833688147500,rec_dec_4_bin_100_p_5
1705346833716148500,rec_dec_4_bin_100_p_5
1705346834261370800,rec_dec_7_bin_111_p_5
1705346834293367400,rec_dec_7_bin_111_p_5
1705346834322360400,rec_dec_7_bin_111_p_5
1705346834950111400,rec_dec_153750_bin_00100101100010010110_p_6
1705346835027906300,rec_dec_153750_bin_00100101100010010110_p_6
1705346835105175800,rec_dec_153750_bin_00100101100010010110_p_6
1705346835183529300,rec_dec_153750_bin_00100101100010010110_p_6
1705346835810307000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346835921083400,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346836030841300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346836141524900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6
1705346836662220700,rec_dec_4_bin_100_p_6
1705346836690986500,rec_dec_4_bin_100_p_6
1705346836718645600,rec_dec_4_bin_100_p_6
1705346837927469900,rec_dec_153750_bin_00100101100010010110_p_7
1705346837989092900,rec_dec_153750_bin_00100101100010010110_p_7
1705346838054898000,rec_dec_153750_bin_00100101100010010110_p_7
1705346838722303800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705346838808946900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705346838898568800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7
1705346840090844000,rec_dec_7_bin_111_p_1
1705346840115611400,rec_dec_7_bin_111_p_1
1705346840140302900,rec_dec_7_bin_111_p_1
1705346849434949300,rec_dec_153750_bin_00100101100010010110_p_10
1705346849507850600,rec_dec_153750_bin_00100101100010010110_p_10
1705346849582386400,rec_dec_153750_bin_00100101100010010110_p_10
1705346849655560500,rec_dec_153750_bin_00100101100010010110_p_10
1705346850282682600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346850392339700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346850499974100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346850610601100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10
1705346851106119000,rec_dec_4_bin_100_p_10
1705346851130726000,rec_dec_4_bin_100_p_10
1705346851155183100,rec_dec_4_bin_100_p_10
1705346851686779700,rec_dec_7_bin_111_p_10
1705346851712146300,rec_dec_7_bin_111_p_10
1705346851736520900,rec_dec_7_bin_111_p_10
1705346851761152200,rec_dec_7_bin_111_p_10
1705346852331185100,rec_dec_153750_bin_00100101100010010110_p_11
1705346852387576600,rec_dec_153750_bin_00100101100010010110_p_11
1705346852441477000,rec_dec_153750_bin_00100101100010010110_p_11
1705346852494690500,rec_dec_153750_bin_00100101100010010110_p_11
1705346853084784500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346853231552100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346853305891300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346855054786900,rec_dec_153750_bin_00100101100010010110_p_11
1705346855120006300,rec_dec_153750_bin_00100101100010010110_p_11
1705346855181505100,rec_dec_153750_bin_00100101100010010110_p_11
1705346855243439500,rec_dec_153750_bin_00100101100010010110_p_11
1705346855849879700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346855935345900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346856025874700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346856111615700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11
1705346891004398400,rec_dec_153750_bin_00100101100010010110_p_1
