time,value
1705346682952576200,send_rep_5_p_26_s_01000001011001000110000101101101
1705346683616556200,send_rep_5_p_26_s_100
1705346684161556100,send_rep_5_p_26_s_111
1705346684718413900,send_rep_6_p_1_s_00100101100010010110
1705346685472354100,send_rep_6_p_1_s_01000001011001000110000101101101
1705346686286968800,send_rep_6_p_1_s_100
1705346686880776900,send_rep_6_p_1_s_111
1705346687491033800,send_rep_6_p_2_s_00100101100010010110
1705346688285877200,send_rep_6_p_2_s_01000001011001000110000101101101
1705346689179118000,send_rep_6_p_2_s_100
1705346689760483100,send_rep_6_p_2_s_111
1705346690358923600,send_rep_6_p_3_s_00100101100010010110
1705346691116765300,send_rep_6_p_3_s_01000001011001000110000101101101
1705346691939586400,send_rep_6_p_3_s_100
1705346692529604200,send_rep_6_p_3_s_111
1705346693135547500,send_rep_6_p_4_s_00100101100010010110
1705346693852789000,send_rep_6_p_4_s_01000001011001000110000101101101
1705346694635121900,send_rep_6_p_4_s_100
1705346695179500700,send_rep_6_p_4_s_111
1705346695745500600,send_rep_6_p_5_s_00100101100010010110
1705346696498651500,send_rep_6_p_5_s_01000001011001000110000101101101
1705346697325803500,send_rep_6_p_5_s_100
1705346697915777500,send_rep_6_p_5_s_111
1705346698522810500,send_rep_6_p_6_s_00100101100010010110
1705346699263599100,send_rep_6_p_6_s_01000001011001000110000101101101
1705346700066849900,send_rep_6_p_6_s_100
1705346700656885200,send_rep_6_p_6_s_111
1705346701262554500,send_rep_6_p_7_s_00100101100010010110
1705346701963142400,send_rep_6_p_7_s_01000001011001000110000101101101
1705346702700842100,send_rep_6_p_7_s_100
1705346703278439100,send_rep_6_p_7_s_111
1705346703875438300,send_rep_6_p_8_s_00100101100010010110
1705346704969323900,send_rep_6_p_8_s_01000001011001000110000101101101
1705346706329692700,send_rep_6_p_8_s_100
1705346706972689300,send_rep_6_p_8_s_111
1705346707620263900,send_rep_6_p_9_s_00100101100010010110
1705346708721848400,send_rep_6_p_9_s_01000001011001000110000101101101
1705346710086036600,send_rep_6_p_9_s_100
1705346710732766400,send_rep_6_p_9_s_111
1705346711388416300,send_rep_6_p_10_s_00100101100010010110
1705346712121371900,send_rep_6_p_10_s_01000001011001000110000101101101
1705346712920146400,send_rep_6_p_10_s_100
1705346713490134700,send_rep_6_p_10_s_111
1705346714075699800,send_rep_6_p_11_s_00100101100010010110
1705346714751653100,send_rep_6_p_11_s_01000001011001000110000101101101
1705346715443228500,send_rep_6_p_11_s_100
1705346716021114100,send_rep_6_p_11_s_111
1705346716611243000,send_rep_6_p_12_s_00100101100010010110
1705346717315044800,send_rep_6_p_12_s_01000001011001000110000101101101
1705346718048976200,send_rep_6_p_12_s_100
1705346718638212400,send_rep_6_p_12_s_111
1705346719245079400,send_rep_6_p_13_s_00100101100010010110
1705346719793866700,send_rep_6_p_13_s_01000001011001000110000101101101
1705346720317620400,send_rep_6_p_13_s_100
1705346720826316800,send_rep_6_p_13_s_111
1705346721350198400,send_rep_6_p_14_s_00100101100010010110
1705346721927974600,send_rep_6_p_14_s_01000001011001000110000101101101
1705346722505748900,send_rep_6_p_14_s_100
1705346723017297200,send_rep_6_p_14_s_111
1705346723546261100,send_rep_6_p_15_s_00100101100010010110
1705346724131401900,send_rep_6_p_15_s_01000001011001000110000101101101
1705346724708933600,send_rep_6_p_15_s_100
1705346725225212000,send_rep_6_p_15_s_111
1705346725757883000,send_rep_6_p_16_s_00100101100010010110
1705346726405189700,send_rep_6_p_16_s_01000001011001000110000101101101
1705346727088445500,send_rep_6_p_16_s_100
1705346727617582400,send_rep_6_p_16_s_111
1705346728166284700,send_rep_6_p_17_s_00100101100010010110
1705346728747831200,send_rep_6_p_17_s_01000001011001000110000101101101
1705346729325885700,send_rep_6_p_17_s_100
1705346729841135500,send_rep_6_p_17_s_111
1705346730377729600,send_rep_6_p_18_s_00100101100010010110
1705346731025701600,send_rep_6_p_18_s_01000001011001000110000101101101
1705346731705739300,send_rep_6_p_18_s_100
1705346732237740700,send_rep_6_p_18_s_111
1705346732786863100,send_rep_6_p_19_s_00100101100010010110
1705346733334997700,send_rep_6_p_19_s_01000001011001000110000101101101
1705346733859776800,send_rep_6_p_19_s_100
1705346734367662400,send_rep_6_p_19_s_111
1705346734892058700,send_rep_6_p_20_s_00100101100010010110
1705346735470014800,send_rep_6_p_20_s_01000001011001000110000101101101
1705346736042674000,send_rep_6_p_20_s_100
1705346736559776900,send_rep_6_p_20_s_111
1705346737088070400,send_rep_6_p_21_s_00100101100010010110
1705346737669461500,send_rep_6_p_21_s_01000001011001000110000101101101
1705346738250808400,send_rep_6_p_21_s_100
1705346738767106700,send_rep_6_p_21_s_111
1705346739299077600,send_rep_6_p_22_s_00100101100010010110
1705346739946360200,send_rep_6_p_22_s_01000001011001000110000101101101
1705346740626890100,send_rep_6_p_22_s_100
1705346741159533500,send_rep_6_p_22_s_111
1705346741707853500,send_rep_6_p_23_s_00100101100010010110
1705346742289821400,send_rep_6_p_23_s_01000001011001000110000101101101
1705346742867298800,send_rep_6_p_23_s_100
1705346743383848100,send_rep_6_p_23_s_111
1705346743920197700,send_rep_6_p_24_s_00100101100010010110
1705346744567125700,send_rep_6_p_24_s_01000001011001000110000101101101
1705346745246903200,send_rep_6_p_24_s_100
1705346745779308000,send_rep_6_p_24_s_111
1705346746328736200,send_rep_6_p_25_s_00100101100010010110
1705346746918006400,send_rep_6_p_25_s_01000001011001000110000101101101
1705346747508276900,send_rep_6_p_25_s_100
1705346748036626100,send_rep_6_p_25_s_111
1705346748581616600,send_rep_6_p_26_s_00100101100010010110
1705346749249020600,send_rep_6_p_26_s_01000001011001000110000101101101
1705346749953121800,send_rep_6_p_26_s_100
1705346750502771100,send_rep_6_p_26_s_111
1705346751071359300,send_rep_7_p_1_s_00100101100010010110
1705346751866490500,send_rep_7_p_1_s_01000001011001000110000101101101
1705346752735097200,send_rep_7_p_1_s_100
1705346753345351700,send_rep_7_p_1_s_111
1705346753972118100,send_rep_7_p_2_s_00100101100010010110
1705346754811499300,send_rep_7_p_2_s_01000001011001000110000101101101
1705346755778063500,send_rep_7_p_2_s_100
1705346756372023400,send_rep_7_p_2_s_111
1705346756982145500,send_rep_7_p_3_s_00100101100010010110
1705346757781293700,send_rep_7_p_3_s_01000001011001000110000101101101
1705346758666149100,send_rep_7_p_3_s_100
1705346759268105800,send_rep_7_p_3_s_111
1705346759891050700,send_rep_7_p_4_s_00100101100010010110
1705346760640037800,send_rep_7_p_4_s_01000001011001000110000101101101
1705346761476496300,send_rep_7_p_4_s_100
1705346762029241000,send_rep_7_p_4_s_111
1705346762598863500,send_rep_7_p_5_s_00100101100010010110
1705346763397053800,send_rep_7_p_5_s_01000001011001000110000101101101
1705346764281416400,send_rep_7_p_5_s_100
1705346764883664200,send_rep_7_p_5_s_111
1705346765502569900,send_rep_7_p_6_s_00100101100010010110
1705346766284568100,send_rep_7_p_6_s_01000001011001000110000101101101
1705346767141865000,send_rep_7_p_6_s_100
1705346767746923900,send_rep_7_p_6_s_111
1705346768369469700,send_rep_7_p_7_s_00100101100010010110
1705346769103301200,send_rep_7_p_7_s_01000001011001000110000101101101
1705346769881602100,send_rep_7_p_7_s_100
1705346770475081800,send_rep_7_p_7_s_111
1705346771081564700,send_rep_7_p_8_s_00100101100010010110
1705346772273732100,send_rep_7_p_8_s_01000001011001000110000101101101
1705346773784686400,send_rep_7_p_8_s_100
1705346774449110200,send_rep_7_p_8_s_111
1705346775119997000,send_rep_7_p_9_s_00100101100010010110
1705346776316352200,send_rep_7_p_9_s_01000001011001000110000101101101
1705346777832599900,send_rep_7_p_9_s_100
1705346778504707500,send_rep_7_p_9_s_111
1705346779179707400,send_rep_7_p_10_s_00100101100010010110
1705346779950047400,send_rep_7_p_10_s_01000001011001000110000101101101
1705346780805968500,send_rep_7_p_10_s_100
1705346781388035400,send_rep_7_p_10_s_111
1705346781985632200,send_rep_7_p_11_s_00100101100010010110
1705346782686695600,send_rep_7_p_11_s_01000001011001000110000101101101
1705346783415003200,send_rep_7_p_11_s_100
1705346784001434600,send_rep_7_p_11_s_111
1705346784607513100,send_rep_7_p_12_s_00100101100010010110
1705346785344928900,send_rep_7_p_12_s_01000001011001000110000101101101
1705346786119218800,send_rep_7_p_12_s_100
1705346786725280500,send_rep_7_p_12_s_111
1705346787347770600,send_rep_7_p_13_s_00100101100010010110
1705346787900542300,send_rep_7_p_13_s_01000001011001000110000101101101
1705346788433443400,send_rep_7_p_13_s_100
1705346788941519700,send_rep_7_p_13_s_111
1705346789470017700,send_rep_7_p_14_s_00100101100010010110
1705346790059748800,send_rep_7_p_14_s_01000001011001000110000101101101
1705346790649226400,send_rep_7_p_14_s_100
1705346791165063600,send_rep_7_p_14_s_111
1705346791698183200,send_rep_7_p_15_s_00100101100010010110
1705346792292017600,send_rep_7_p_15_s_01000001011001000110000101101101
1705346792889684200,send_rep_7_p_15_s_100
1705346793405704600,send_rep_7_p_15_s_111
1705346793942614700,send_rep_7_p_16_s_00100101100010010110
1705346794614872100,send_rep_7_p_16_s_01000001011001000110000101101101
1705346795331009000,send_rep_7_p_16_s_100
1705346795867656800,send_rep_7_p_16_s_111
1705346796420879500,send_rep_7_p_17_s_00100101100010010110
1705346797014669700,send_rep_7_p_17_s_01000001011001000110000101101101
1705346797608634300,send_rep_7_p_17_s_100
1705346798129233400,send_rep_7_p_17_s_111
1705346798665178000,send_rep_7_p_18_s_00100101100010010110
1705346799336459100,send_rep_7_p_18_s_01000001011001000110000101101101
1705346800050251400,send_rep_7_p_18_s_100
1705346800587076200,send_rep_7_p_18_s_111
1705346801144232400,send_rep_7_p_19_s_00100101100010010110
1705346801696238300,send_rep_7_p_19_s_01000001011001000110000101101101
1705346802229056400,send_rep_7_p_19_s_100
1705346802736109700,send_rep_7_p_19_s_111
1705346803261566800,send_rep_7_p_20_s_00100101100010010110
1705346803851375000,send_rep_7_p_20_s_01000001011001000110000101101101
1705346804445370500,send_rep_7_p_20_s_100
1705346804961000000,send_rep_7_p_20_s_111
1705346805494008600,send_rep_7_p_21_s_00100101100010010110
1705346806087855800,send_rep_7_p_21_s_01000001011001000110000101101101
1705346806682107300,send_rep_7_p_21_s_100
1705346807201779200,send_rep_7_p_21_s_111
1705346807738637300,send_rep_7_p_22_s_00100101100010010110
1705346808410695400,send_rep_7_p_22_s_01000001011001000110000101101101
1705346809122716000,send_rep_7_p_22_s_100
1705346809659698200,send_rep_7_p_22_s_111
1705346810215480500,send_rep_7_p_23_s_00100101100010010110
1705346810810601400,send_rep_7_p_23_s_01000001011001000110000101101101
1705346811404771900,send_rep_7_p_23_s_100
1705346811924930300,send_rep_7_p_23_s_111
1705346812460964500,send_rep_7_p_24_s_00100101100010010110
1705346813128828100,send_rep_7_p_24_s_01000001011001000110000101101101
1705346813845725700,send_rep_7_p_24_s_100
1705346814382567700,send_rep_7_p_24_s_111
1705346814935786200,send_rep_7_p_25_s_00100101100010010110
1705346815541395800,send_rep_7_p_25_s_01000001011001000110000101101101
1705346816152167800,send_rep_7_p_25_s_100
1705346816680495200,send_rep_7_p_25_s_111
1705346817229556900,send_rep_7_p_26_s_00100101100010010110
1705346817925610000,send_rep_7_p_26_s_01000001011001000110000101101101
1705346818666940300,send_rep_7_p_26_s_100
1705346819228019900,send_rep_7_p_26_s_111
1705346819805650300,send_rep_8_p_1_s_00100101100010010110
1705346820636233000,send_rep_8_p_1_s_01000001011001000110000101101101
1705346821563300600,send_rep_8_p_1_s_100
1705346822189266100,send_rep_8_p_1_s_111
1705346822833079800,send_rep_8_p_2_s_00100101100010010110
1705346823721804800,send_rep_8_p_2_s_01000001011001000110000101101101
1705346824758197700,send_rep_8_p_2_s_100
1705346825364726700,send_rep_8_p_2_s_111
1705346825987058300,send_rep_8_p_3_s_00100101100010010110
1705346826826312200,send_rep_8_p_3_s_01000001011001000110000101101101
1705346827768667000,send_rep_8_p_3_s_100
1705346828387353200,send_rep_8_p_3_s_111
1705346829025906700,send_rep_8_p_4_s_00100101100010010110
1705346829808674600,send_rep_8_p_4_s_01000001011001000110000101101101
1705346830697196700,send_rep_8_p_4_s_100
1705346831253625000,send_rep_8_p_4_s_111
1705346831831765000,send_rep_8_p_5_s_00100101100010010110
1705346832671112600,send_rep_8_p_5_s_01000001011001000110000101101101
1705346833613161300,send_rep_8_p_5_s_100
1705346834231369400,send_rep_8_p_5_s_111
1705346834867491200,send_rep_8_p_6_s_00100101100010010110
1705346835686773600,send_rep_8_p_6_s_01000001011001000110000101101101
1705346836600124000,send_rep_8_p_6_s_100
1705346837218739500,send_rep_8_p_6_s_111
1705346837857201500,send_rep_8_p_7_s_00100101100010010110
1705346838619534000,send_rep_8_p_7_s_01000001011001000110000101101101
1705346839447015600,send_rep_8_p_7_s_100
1705346840049153200,send_rep_8_p_7_s_111
1705346840671142500,send_rep_8_p_8_s_00100101100010010110
1705346841957351500,send_rep_8_p_8_s_01000001011001000110000101101101
1705346843616230200,send_rep_8_p_8_s_100
1705346844303771900,send_rep_8_p_8_s_111
1705346844996190600,send_rep_8_p_9_s_00100101100010010110
1705346846290950800,send_rep_8_p_9_s_01000001011001000110000101101101
1705346847958407000,send_rep_8_p_9_s_100
1705346848655405200,send_rep_8_p_9_s_111
1705346849355657800,send_rep_8_p_10_s_00100101100010010110
1705346850162536100,send_rep_8_p_10_s_01000001011001000110000101101101
1705346851072104100,send_rep_8_p_10_s_100
1705346851660509600,send_rep_8_p_10_s_111
1705346852271888800,send_rep_8_p_11_s_00100101100010010110
1705346853000457700,send_rep_8_p_11_s_01000001011001000110000101101101
1705346853767050700,send_rep_8_p_11_s_100
1705346854364798500,send_rep_8_p_11_s_111
1705346854983630500,send_rep_8_p_12_s_00100101100010010110
1705346855749383900,send_rep_8_p_12_s_01000001011001000110000101101101
1705346856568421800,send_rep_8_p_12_s_100
1705346857190776700,send_rep_8_p_12_s_111
1705346857825707100,send_rep_8_p_13_s_00100101100010010110
1705346858387450600,send_rep_8_p_13_s_01000001011001000110000101101101
1705346858927770700,send_rep_8_p_13_s_100
1705346859439373300,send_rep_8_p_13_s_111
1705346859964564400,send_rep_8_p_14_s_00100101100010010110
1705346860566310700,send_rep_8_p_14_s_01000001011001000110000101101101
1705346861176368800,send_rep_8_p_14_s_100
1705346861692964500,send_rep_8_p_14_s_111
1705346862229720300,send_rep_8_p_15_s_00100101100010010110
1705346862831421100,send_rep_8_p_15_s_01000001011001000110000101101101
1705346863445776400,send_rep_8_p_15_s_100
1705346863970526700,send_rep_8_p_15_s_111
1705346864506896500,send_rep_8_p_16_s_00100101100010010110
1705346865199033200,send_rep_8_p_16_s_01000001011001000110000101101101
1705346865953236200,send_rep_8_p_16_s_100
1705346866493858700,send_rep_8_p_16_s_111
1705346867050870400,send_rep_8_p_17_s_00100101100010010110
1705346867656867100,send_rep_8_p_17_s_01000001011001000110000101101101
1705346868271733800,send_rep_8_p_17_s_100
1705346868791150400,send_rep_8_p_17_s_111
1705346869332274600,send_rep_8_p_18_s_00100101100010010110
1705346870024315700,send_rep_8_p_18_s_01000001011001000110000101101101
1705346870773192100,send_rep_8_p_18_s_100
1705346871319147100,send_rep_8_p_18_s_111
1705346871875763500,send_rep_8_p_19_s_00100101100010010110
1705346872436976900,send_rep_8_p_19_s_01000001011001000110000101101101
1705346872977144300,send_rep_8_p_19_s_100
1705346873485848800,send_rep_8_p_19_s_111
1705346874014342700,send_rep_8_p_20_s_00100101100010010110
1705346874615728300,send_rep_8_p_20_s_01000001011001000110000101101101
1705346875225682500,send_rep_8_p_20_s_100
1705346875742331500,send_rep_8_p_20_s_111
1705346876279694300,send_rep_8_p_21_s_00100101100010010110
1705346876881271700,send_rep_8_p_21_s_01000001011001000110000101101101
1705346877496135800,send_rep_8_p_21_s_100
1705346878015467100,send_rep_8_p_21_s_111
1705346878555828100,send_rep_8_p_22_s_00100101100010010110
1705346879249178200,send_rep_8_p_22_s_01000001011001000110000101101101
1705346880002006400,send_rep_8_p_22_s_100
1705346880543165400,send_rep_8_p_22_s_111
1705346881099828500,send_rep_8_p_23_s_00100101100010010110
1705346881706613400,send_rep_8_p_23_s_01000001011001000110000101101101
1705346882320809000,send_rep_8_p_23_s_100
1705346882841217600,send_rep_8_p_23_s_111
1705346883381992000,send_rep_8_p_24_s_00100101100010010110
1705346884074436500,send_rep_8_p_24_s_01000001011001000110000101101101
1705346884823234500,send_rep_8_p_24_s_100
1705346885364840800,send_rep_8_p_24_s_111
1705346885925625600,send_rep_8_p_25_s_00100101100010010110
1705346886544174600,send_rep_8_p_25_s_01000001011001000110000101101101
1705346887171486900,send_rep_8_p_25_s_100
1705346887707848100,send_rep_8_p_25_s_111
1705346888260925100,send_rep_8_p_26_s_00100101100010010110
1705346888981049200,send_rep_8_p_26_s_01000001011001000110000101101101
1705346889759910000,send_rep_8_p_26_s_100
1705346890329449800,send_rep_8_p_26_s_111
1705346890918970900,send_rep_9_p_1_s_00100101100010010110
1705346891787506900,send_rep_9_p_1_s_01000001011001000110000101101101
1705346892774261800,send_rep_9_p_1_s_100
1705346893413707900,send_rep_9_p_1_s_111
1705346894073270000,send_rep_9_p_2_s_00100101100010010110
1705346895006727600,send_rep_9_p_2_s_01000001011001000110000101101101
1705346896113268600,send_rep_9_p_2_s_100
1705346896731476700,send_rep_9_p_2_s_111
1705346897370215000,send_rep_9_p_3_s_00100101100010010110
1705346898250518500,send_rep_9_p_3_s_01000001011001000110000101101101
1705346899254987800,send_rep_9_p_3_s_100
1705346899885528700,send_rep_9_p_3_s_111
1705346900536179400,send_rep_9_p_4_s_00100101100010010110
1705346901351305000,send_rep_9_p_4_s_01000001011001000110000101101101
1705346902294230200,send_rep_9_p_4_s_100
1705346902862519600,send_rep_9_p_4_s_111
1705346903444796100,send_rep_9_p_5_s_00100101100010010110
1705346904325024900,send_rep_9_p_5_s_01000001011001000110000101101101
1705346905328385200,send_rep_9_p_5_s_100
1705346905960120400,send_rep_9_p_5_s_111
1705346906611074000,send_rep_9_p_6_s_00100101100010010110
1705346907470857500,send_rep_9_p_6_s_01000001011001000110000101101101
1705346908433896900,send_rep_9_p_6_s_100
1705346909073268400,send_rep_9_p_6_s_111
1705346909723918400,send_rep_9_p_7_s_00100101100010010110
1705346910519032300,send_rep_9_p_7_s_01000001011001000110000101101101
1705346911386620300,send_rep_9_p_7_s_100
1705346912001760300,send_rep_9_p_7_s_111
1705346912636741700,send_rep_9_p_8_s_00100101100010010110
1705346914021186900,send_rep_9_p_8_s_01000001011001000110000101101101
1705346915831923300,send_rep_9_p_8_s_100
1705346916539912500,send_rep_9_p_8_s_111
1705346917256999900,send_rep_9_p_9_s_00100101100010010110
1705346918649954900,send_rep_9_p_9_s_01000001011001000110000101101101
1705346920464619800,send_rep_9_p_9_s_100
1705346921181468600,send_rep_9_p_9_s_111
1705346921906191700,send_rep_9_p_10_s_00100101100010010110
1705346922749835300,send_rep_9_p_10_s_01000001011001000110000101101101
1705346923712365700,send_rep_9_p_10_s_100
1705346924315275000,send_rep_9_p_10_s_111
1705346924936848400,send_rep_9_p_11_s_00100101100010010110
1705346925690655300,send_rep_9_p_11_s_01000001011001000110000101101101
1705346926494138100,send_rep_9_p_11_s_100
1705346927107879400,send_rep_9_p_11_s_111
1705346927739309100,send_rep_9_p_12_s_00100101100010010110
1705346928537100600,send_rep_9_p_12_s_01000001011001000110000101101101
1705346929401648900,send_rep_9_p_12_s_100
1705346930032841300,send_rep_9_p_12_s_111
1705346930687493600,send_rep_9_p_13_s_00100101100010010110
1705346931253951600,send_rep_9_p_13_s_01000001011001000110000101101101
1705346931803040100,send_rep_9_p_13_s_100
1705346932314489800,send_rep_9_p_13_s_111
1705346932843001600,send_rep_9_p_14_s_00100101100010010110
1705346933453552300,send_rep_9_p_14_s_01000001011001000110000101101101
1705346934079616700,send_rep_9_p_14_s_100
1705346934600446300,send_rep_9_p_14_s_111
1705346935136520600,send_rep_9_p_15_s_00100101100010010110
1705346935755240800,send_rep_9_p_15_s_01000001011001000110000101101101
1705346936385775500,send_rep_9_p_15_s_100
1705346936910549600,send_rep_9_p_15_s_111
1705346937451807300,send_rep_9_p_16_s_00100101100010010110
1705346938167864400,send_rep_9_p_16_s_01000001011001000110000101101101
1705346938954405700,send_rep_9_p_16_s_100
1705346939498940100,send_rep_9_p_16_s_111
1705346940064631300,send_rep_9_p_17_s_00100101100010010110
1705346940678409100,send_rep_9_p_17_s_01000001011001000110000101101101
1705346941313937000,send_rep_9_p_17_s_100
1705346941833722400,send_rep_9_p_17_s_111
1705346942378158300,send_rep_9_p_18_s_00100101100010010110
1705346943095255200,send_rep_9_p_18_s_01000001011001000110000101101101
1705346943877080700,send_rep_9_p_18_s_100
1705346944426514100,send_rep_9_p_18_s_111
1705346944988146700,send_rep_9_p_19_s_00100101100010010110
1705346945553784900,send_rep_9_p_19_s_01000001011001000110000101101101
1705346946105877800,send_rep_9_p_19_s_100
1705346946617628400,send_rep_9_p_19_s_111
1705346947146824400,send_rep_9_p_20_s_00100101100010010110
1705346947756724800,send_rep_9_p_20_s_01000001011001000110000101101101
1705346948384178300,send_rep_9_p_20_s_100
1705346948903596100,send_rep_9_p_20_s_111
1705346949440205300,send_rep_9_p_21_s_00100101100010010110
1705346950058064300,send_rep_9_p_21_s_01000001011001000110000101101101
1705346950689992200,send_rep_9_p_21_s_100
1705346951214009100,send_rep_9_p_21_s_111
1705346951754988500,send_rep_9_p_22_s_00100101100010010110
1705346952472116000,send_rep_9_p_22_s_01000001011001000110000101101101
1705346953257293000,send_rep_9_p_22_s_100
1705346953802977700,send_rep_9_p_22_s_111
1705346954367508700,send_rep_9_p_23_s_00100101100010010110
1705346954982858700,send_rep_9_p_23_s_01000001011001000110000101101101
1705346955612944100,send_rep_9_p_23_s_100
1705346956136866900,send_rep_9_p_23_s_111
1705346956682176500,send_rep_9_p_24_s_00100101100010010110
1705346957394800800,send_rep_9_p_24_s_01000001011001000110000101101101
1705346958181638100,send_rep_9_p_24_s_100
1705346958730717900,send_rep_9_p_24_s_111
1705346959291641800,send_rep_9_p_25_s_00100101100010010110
1705346959926813800,send_rep_9_p_25_s_01000001011001000110000101101101
1705346960573975000,send_rep_9_p_25_s_100
1705346961114604300,send_rep_9_p_25_s_111
1705346961670806500,send_rep_9_p_26_s_00100101100010010110
1705346962416432800,send_rep_9_p_26_s_01000001011001000110000101101101
1705346963235974300,send_rep_9_p_26_s_100
1705346963813780300,send_rep_9_p_26_s_111
1705346969409124000,send_rep_1_p_1_s_00100101100010010110
1705346969962254800,send_rep_1_p_1_s_01000001011001000110000101101101
1705346970490054700,send_rep_1_p_1_s_100
1705346971006523100,send_rep_1_p_1_s_111
1705346971539435000,send_rep_1_p_2_s_00100101100010010110
1705346972100555500,send_rep_1_p_2_s_01000001011001000110000101101101
1705346972640397300,send_rep_1_p_2_s_100
1705346973153324200,send_rep_1_p_2_s_111
1705346973685619800,send_rep_1_p_3_s_00100101100010010110
1705346974237764100,send_rep_1_p_3_s_01000001011001000110000101101101
1705346974770830100,send_rep_1_p_3_s_100
1705346975287307500,send_rep_1_p_3_s_111
1705346975818990700,send_rep_1_p_4_s_00100101100010010110
1705346976364404900,send_rep_1_p_4_s_01000001011001000110000101101101
1705346976888923800,send_rep_1_p_4_s_100
1705346977396541600,send_rep_1_p_4_s_111
1705346977920678000,send_rep_1_p_5_s_00100101100010010110
1705346978473316700,send_rep_1_p_5_s_01000001011001000110000101101101
1705346979006262100,send_rep_1_p_5_s_100
1705346979517920000,send_rep_1_p_5_s_111
1705346980055040800,send_rep_1_p_6_s_00100101100010010110
1705346980603568700,send_rep_1_p_6_s_01000001011001000110000101101101
1705346981131715700,send_rep_1_p_6_s_100
1705346981644827700,send_rep_1_p_6_s_111
1705346982181103200,send_rep_1_p_7_s_00100101100010010110
1705346982725997600,send_rep_1_p_7_s_01000001011001000110000101101101
1705346983237551200,send_rep_1_p_7_s_100
1705346983754162900,send_rep_1_p_7_s_111
1705346984282225600,send_rep_1_p_8_s_00100101100010010110
1705346984892553200,send_rep_1_p_8_s_01000001011001000110000101101101
1705346985510764500,send_rep_1_p_8_s_100
1705346986035668600,send_rep_1_p_8_s_111
1705346986576328900,send_rep_1_p_9_s_00100101100010010110
1705346987186171900,send_rep_1_p_9_s_01000001011001000110000101101101
1705346987808813000,send_rep_1_p_9_s_100
1705346988333608400,send_rep_1_p_9_s_111
1705346988873511200,send_rep_1_p_10_s_00100101100010010110
1705346989422544200,send_rep_1_p_10_s_01000001011001000110000101101101
1705346989951264700,send_rep_1_p_10_s_100
1705346990463929600,send_rep_1_p_10_s_111
1705346990991934800,send_rep_1_p_11_s_00100101100010010110
1705346991532433100,send_rep_1_p_11_s_01000001011001000110000101101101
1705346992040449400,send_rep_1_p_11_s_100
1705346992552727300,send_rep_1_p_11_s_111
1705346993085081300,send_rep_1_p_12_s_00100101100010010110
1705346993630006100,send_rep_1_p_12_s_01000001011001000110000101101101
1705346994141806700,send_rep_1_p_12_s_100
1705346994657157700,send_rep_1_p_12_s_111
1705346995190670500,send_rep_1_p_13_s_00100101100010010110
1705346995710921300,send_rep_1_p_13_s_01000001011001000110000101101101
1705346996190030600,send_rep_1_p_13_s_100
1705346996689795100,send_rep_1_p_13_s_111
1705346997209837800,send_rep_1_p_14_s_00100101100010010110
1705346997733301300,send_rep_1_p_14_s_01000001011001000110000101101101
1705346998220793100,send_rep_1_p_14_s_100
1705346998724563100,send_rep_1_p_14_s_111
1705346999245325000,send_rep_1_p_15_s_00100101100010010110
1705346999770056000,send_rep_1_p_15_s_01000001011001000110000101101101
1705347000257368600,send_rep_1_p_15_s_100
1705347000760648200,send_rep_1_p_15_s_111
1705347001281469100,send_rep_1_p_16_s_00100101100010010110
1705347001817445700,send_rep_1_p_16_s_01000001011001000110000101101101
1705347002321231200,send_rep_1_p_16_s_100
1705347002829812500,send_rep_1_p_16_s_111
1705347003349957500,send_rep_1_p_17_s_00100101100010010110
1705347003874263000,send_rep_1_p_17_s_01000001011001000110000101101101
1705347004365062500,send_rep_1_p_17_s_100
1705347004869540900,send_rep_1_p_17_s_111
1705347005390096100,send_rep_1_p_18_s_00100101100010010110
1705347005922378400,send_rep_1_p_18_s_01000001011001000110000101101101
1705347006430178400,send_rep_1_p_18_s_100
1705347006934223800,send_rep_1_p_18_s_111
1705347007457520100,send_rep_1_p_19_s_00100101100010010110
1705347007977815200,send_rep_1_p_19_s_01000001011001000110000101101101
1705347008457658800,send_rep_1_p_19_s_100
1705347008957428900,send_rep_1_p_19_s_111
1705347009477532300,send_rep_1_p_20_s_00100101100010010110
1705347010002097200,send_rep_1_p_20_s_01000001011001000110000101101101
1705347010489287300,send_rep_1_p_20_s_100
1705347010993455800,send_rep_1_p_20_s_111
1705347011513612100,send_rep_1_p_21_s_00100101100010010110
1705347012037526400,send_rep_1_p_21_s_01000001011001000110000101101101
1705347012525301000,send_rep_1_p_21_s_100
1705347013029246600,send_rep_1_p_21_s_111
1705347013549173500,send_rep_1_p_22_s_00100101100010010110
1705347014086120800,send_rep_1_p_22_s_01000001011001000110000101101101
1705347014590006900,send_rep_1_p_22_s_100
1705347015096866400,send_rep_1_p_22_s_111
1705347015617362400,send_rep_1_p_23_s_00100101100010010110
1705347016141361500,send_rep_1_p_23_s_01000001011001000110000101101101
1705347016632793900,send_rep_1_p_23_s_100
1705347017133278400,send_rep_1_p_23_s_111
1705347017657420200,send_rep_1_p_24_s_00100101100010010110
1705347018190552500,send_rep_1_p_24_s_01000001011001000110000101101101
1705347018697634800,send_rep_1_p_24_s_100
1705347019201309700,send_rep_1_p_24_s_111
1705347019725791200,send_rep_1_p_25_s_00100101100010010110
1705347020254872800,send_rep_1_p_25_s_01000001011001000110000101101101
1705347020741781200,send_rep_1_p_25_s_100
